time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity
0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,2.77777777777778
0.03,500,0,0,0,0,0,0,0.0833333314706882,0,0,0,0,0,0,2.05380981721093,2.77777777777778
0.06,500,0,0,0,0,0,0,0.166666662941376,0,0,0,0,0,0,2.05380981721093,2.77777777777778
0.09,500,0,0,0,0,0,0,0.249999994412065,0,0,0,0,0,0,2.05380981721093,2.77777777777778
0.12,500,0,0,0,0,0,0,0.333333325882753,0,0,0,0,0,0,2.05380981721093,2.77777777777778
0.15,500,0,0,0,0,0,0,0.416666657353441,0,0,0,0,0,0,2.05380981721093,2.77777777777778
0.18,500,0,0,0,0,0,0,0.499999988824129,0,0,0,0,0,0,2.05380981721093,2.77777777777778
0.21,500,0,0,0,0,0,0,0.583333320294817,0,0,0,0,0,0,2.05380981721093,2.77777777777778
0.24,500,0,0,0,0,0,0,0.666666651765505,0,0,0,0,0,0,2.05380981721093,2.77777777777778
0.27,500,0,0,0,0,0,0,0.749999983236194,0,0,0,0,0,0,2.05380981721093,2.77777777777778
0.3,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.33,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.36,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.39,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.42,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.45,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.48,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.51,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.54,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.57,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.6,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.63,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.66,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.69,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.72,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.75,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.78,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.81,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.84,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.87,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.9,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.93,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.96,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
0.9899999,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.02,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.05,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.08,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.11,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.14,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.17,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.2,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.23,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.26,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.29,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.32,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.35,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.38,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.41,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.44,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.47,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.5,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.53,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.56,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
1.59,500,0,0,0,0,0,0,0.833333314706882,0,0,0,0,0,0,2.05380981721093,0
